code,name,network_id,network_region,description,npi_id,lat,lng,created_at,updated_at
NEWENSF,New England,NEM,NSW1,"<p>The New England Solar and battery project will be Australia’s largest hybrid solar and battery energy storage facility. The 720 megawatt (MW) solar farm will be located across two solar fields near Uralla, NSW in the New England Renewable Energy Zone.</p>",NA,-30.627323,151.556425,2023-10-18 04:35:12+00:00,2025-07-08 02:30:36+00:00
NEWPORT,Newport,NEM,VIC1,"<p>The Newport Power Station was a complex of power stations located on the west bank of the Yarra River, approximately 6 km south-west of Melbourne, Victoria, Australia, in the suburb of Newport. Newport A, B, and C were coal-fired plants which operated at the site between 1919 and the 1980s, and were claimed to be (in terms of the amount of plant) the largest power station in the southern hemisphere in 1953 with 42 boilers and 14 turbo-alternators producing 327 megawatts (439,000 hp).<br/>Newport D is a gas-fired peaking power plant which has operated since 1981. It uses natural gas to generate steam in a boiler which supplies a three-stage steam turbine coupled to a generator to produce up to 510 MW (680,000 hp) of electricity. The plant has a single smokestack 183 m /600 ft in height which towers over the local vicinity.<br/>The power station is owned by Ecogen Energy. The output from Ecogen&#x27;s Newport and Jeeralang power stations is currently contracted to EnergyAustralia, the country&#x27;s third-biggest electricity and gas retailer.</p>",NA,-37.841374,144.895479,2023-10-18 04:35:13+00:00,2025-09-07 01:55:02+00:00
NBHWF,North Brown Hill,NEM,SA1,"<p>The North Brown Hill Wind Farm at Hallett, South Australia consists of 63 wind turbine generators with a total capacity of 132.3-megawatts. It is owned by EII2, in which APA has a 20.2% interest with ICG (39.9%) and Osaka Gas Company Ltd (39.9%). The wind farm has a long-term offtake arrangement with AGL Energy for both the electricity generated and the renewable energy credits produced.</p>",NA,-33.228116,138.716888,2023-10-18 04:35:12+00:00,2025-07-08 04:31:17+00:00
NORTHGT,Northern,NEM,NSW1,<p></p>,NA,NA,NA,2023-10-18 04:35:13+00:00,2024-11-25 03:59:41+00:00
NORTHP,Northern,NEM,SA1,"<p>Northern Power Station was located at Port Paterson in the Australian state  of South Australia about 6 kilometres (3.7 mi) south of the city centre of Port Augusta. It was coal powered with two 260 MW steam turbines that generated a total of 520 MW of electricity. It was operated and maintained by Alinta Energy and was commissioned in 1985. Northern received coal by rail from the Leigh Creek Coal Mine, 280 km to the north. The plant ceased electricity production in May 2016 and decommissioned and demolished over the following few years.</p>",NA,-32.5429,137.7874,2023-10-18 04:35:13+00:00,2025-09-07 01:55:03+00:00
NUMURKSF,Numurkah,NEM,VIC1,"<p>Numurkah Solar Farm is a solar photovoltaic power station near the town of Numurkah in the Australian state of Victoria.<br/>At its commissioning in 2019, Numurkah was the largest solar farm in Victoria. It cost A$198 million and generates up to 112MWp of AC electricity (installed 128MW DC). It is a leader in harnessing clean energy and retaining the use of farmland via sheep agistment (Agri-Solar). It presently runs upward of 1600 sheep over its 1200 acres. Its primary customers are the Melbourne tram network and Laverton steel works under a power purchase agreement, despite many believing the power goes to these locations directly, the site puts power into the local grid. The Laverton steel works is a scrap iron recycler owned by the GFG Alliance.</p>",NA,-36.159275,145.473891,2023-10-18 04:35:13+00:00,2025-07-08 04:35:23+00:00
NYNGAN,Nyngan,NEM,NSW1,"<p>The Nyngan Solar Plant or Farm is one of the largest operating solar plants in Australia.  At the time of construction, it was the largest solar plant in the southern hemisphere. It is located 10 km west of Nyngan in western New South Wales. It is was built and is operated by AGL Energy.<br/>It has over 1.3 million solar panels, generating 102 megawatts of power.  It was opened on 18 April 2015, and became fully operational in July 2015. The Nyngan Solar Plant is associated with the Broken Hill Solar Plant, a 53 megawatt farm located almost 600 km west, which became operational in December 2015,, making the total capacity of the combined plants 155 megawatts. The solar panels do not track the movement of the sun. They are arranged in rows facing north, tilted at 25 degrees.</p>",NA,-31.563191,147.074195,2023-10-18 04:35:13+00:00,2025-07-08 04:57:41+00:00
OAKEY,Oakey,NEM,QLD1,"<p>The Oakey Power Station is a 332 MW power station located at Oakey on the Darling Downs in southern Queensland, adjacent to the Roma to Brisbane Pipeline. The station is an open-cycle, dual liquid/gas-fired power station that typically operates during times of peak electricity demand when Queensland&#x27;s power needs are greatest. ERM Power led the development of Oakey with commissioning occurring safely and on time in December 1999. ERM Power owns 100% of Oakey and also operates and financially manages the power station.</p>",NA,-27.418207,151.678887,2023-10-18 04:35:13+00:00,2025-09-07 01:55:07+00:00
OAKEY2SF,Oakey 2,NEM,QLD1,"<p>The Oakey 2 Solar Project is a 55 MW solar generation development located near Oakey, West of Toowoomba in Queensland. The generating plant connects to the Ergon Energy network near Toowoomba. The technology is solar photovoltaic panels mounted on solar tracking structures which will maximize production of energy throughout the day.</p>",NA,-27.402454,151.642576,2023-10-18 04:35:14+00:00,2024-11-07 02:58:14+00:00
OAKEY1SF,Oakey Solar Farm,NEM,QLD1,"<p>The Oakey 1 Solar Project is a 25 MW solar generation development located near Oakey, West of Toowoomba in Queensland. The generating plant connects to the Ergon Energy network near Toowoomba. The technology is solar photovoltaic panels mounted on solar tracking structures which will maximize production of energy throughout the day. The solar farm has a total of 88,200 panels (335Wp and 340Wp).</p><p>The above PV modules make up a total nameplate capacity of 30 MWdc and the project has a connection agreement with Ergon Energy to export up to 25 MWac. The project is capable of generating approximately 55 GWh of electricity in a calendar year.</p>",NA,-27.402454,151.642576,2023-10-18 04:35:13+00:00,2025-09-09 00:35:33+00:00
OAKLAND,Oaklands Hill,NEM,VIC1,"<p>The $200m Oaklands Hill Wind Farm is located on 2,323 hectares of freehold agricultural land 3 km south of Glenthompson, in the shire of Southern Grampians in Western Victoria.</p><p>Suzlon Energy Australia Pty Ltd (SEA) was awarded the Engineer Procure &amp; Construct (EPC) contract – they installed 32 Suzlon S88 turbines with a capacity of 2.1 MW each. Suzlon are also responsible for the ongoing maintenance of the site.</p>",NA,-37.679481,142.552995,2023-10-18 04:35:14+00:00,2025-07-08 05:43:33+00:00
OCPS,Oaky Creek,NEM,QLD1,"<p>EDL owns and operates the Oaky Creek I and II Power Stations, which capture and combust waste coal mine gas and convert it to electricity for the National Electricity Market.</p>",NA,-23.048717,148.484462,2023-10-18 04:35:14+00:00,2025-09-07 01:55:08+00:00
OAKY2,Oaky Creek 2,NEM,QLD1,"<p>EDL owns and operates the Oaky Creek I and II Power Stations, which capture and combust waste coal mine gas and convert it to electricity for the National Electricity Market.</p>",NA,-23.048717,148.484462,2023-10-18 04:35:14+00:00,2024-10-30 23:23:30+00:00
0ORANABESS,Orana,NEM,NSW1,<p>Construction has commenced on Akaysha Energy&#x27;s large-scale BESS near Wellington in central-west NSW. The Orana BESS will have a capacity of 415MW and provide 4 hours or 1660MWh of energy storage.</p>,NA,-32.530421,148.962923,2025-07-21 23:11:42+00:00,2025-07-21 23:22:36+00:00
OSBORNE,Osborne,NEM,SA1,"<p>The Osborne Power Station is located in Osborne, a northwestern suburb of Adelaide, South Australia.</p>",NA,-34.7977,138.508099,2023-10-18 04:35:14+00:00,2025-07-08 04:06:31+00:00
PALOONA,Paloona,NEM,TAS1,"<p>The Paloona Power Station is a conventional hydroelectric power station located in northern Tasmania, Australia.</p>",NA,-41.28268,146.24858,2023-10-18 04:35:14+00:00,2025-08-05 05:54:31+00:00
PSF,Parkes,NEM,NSW1,<p>Initial development started in 2013 with the land lease signed in November 2013. Government Planning Approvals was achieved in June 2014. Construction started in Jan 2017 and was completed in April 2018. It has been operational ever since.</p><p>Parkes Solar Farm is one of 12 successful projects that received funding from the Australian Renewable Energy Agency (ARENA) in 2016.</p>,NA,-33.113056,148.076372,2023-10-18 04:35:15+00:00,2025-07-08 05:45:25+00:00
PEDLER,Pedler Creek,NEM,SA1,<p></p>,NA,-35.202388,138.501214,2023-10-18 04:35:14+00:00,2025-09-07 01:55:10+00:00
NPPPPS,Pelican Point,NEM,SA1,"<p>The Pelican Point Power Station is located at Pelican Point, 20 km from the centre of Adelaide, South Australia on the Lefevre Peninsula. It is operated by Engie (previously known as GDF Suez Australian Energy), which owns 72 per cent of the power station. Mitsui owns the remaining 28 per cent. It burns natural gas in a combined cycle power station, comprising two 160 MW gas turbines and one 165 MW steam turbine, to generate up to 485 MW of electricity.Construction began in 1999. The plant has two GT13E2 gas turbines manufactured by ABB (now Alstom). The plant, including steam turbine and heat recovery steam generator (HRSG), was manufactured and constructed by ABB.<br/>Fuel is supplied via either the SEAGas pipeline, which runs from the Iona Gas Plant in Victoria to the Pelican Point power station, or the Moomba Adelaide Pipeline System (MAPS), which supplies gas from Moomba to Adelaide.</p>",NA,-34.764365,138.505399,2023-10-18 04:35:13+00:00,2025-09-07 01:55:05+00:00
PIBESS,Phillip Island,NEM,VIC1,"<p>The $10 million Phillip Island Community Energy Storage System (PICESS) is the first of its kind on the island. Mondo, working with project delivery partner TEC-C, built the battery on behalf of AusNet to provide the community of Phillip Island with a battery that will provide energy support during peak periods.</p>",NA,-38.483293,145.22488,2023-10-18 04:35:14+00:00,2025-09-15 02:16:11+00:00
PINDARI,Pindari,NEM,NSW1,"<p>Pindari Hydroelectric Power Station was commissioned in April 2002, and is located on the Pindari Dam, near Inverell, on the Severn River in northern NSW. The station comprises two horizontal Francis turbines and has a capacity of 5.7 MW. Pindari Power Station typically generates on summer irrigation and flood mitigation flows.</p>",NA,-29.388034,151.244774,2023-10-18 04:35:15+00:00,2024-10-29 23:05:25+00:00
PIONEER,Pioneer Sugar Mill,NEM,QLD1,<p></p>,NA,-19.557546,147.330825,2023-10-18 04:35:15+00:00,2024-11-07 02:49:08+00:00
PLAYF,Playford B,NEM,SA1,"<p>Playford B Power Station was located at Port Paterson in the Australian state of South Australia about  5.5 kilometres (3.4 mi) south of the city centre of Port Augusta.  It was coal powered with four 60 MW steam turbines that generated a total of 240 MW of electricity. Playford B received coal by rail from the Leigh Creek Coal Mine, 280 km to the north and drew cooling water from Spencer Gulf, returning it to the sea at an elevated temperature. Commissioned in 1963, it was co-located with the older Playford A Power Station and the larger, newer Northern Power Station. Playford B was mothballed in 2012 and its permanent closure was announced by operator Alinta Energy in October 2015. Prior to being mothballed it primarily operated in the summer, when electricity demand peaks.</p>",NA,-32.538886,137.781822,2023-10-18 04:35:15+00:00,2025-09-07 01:55:14+00:00
PTINA,Poatina,NEM,TAS1,"<p>The station is underground on the northern side of <em>yingina</em> / Great Lake.</p><p>When Waddmana Power Station was decommissioned, Poatina replaced it in the broader power system. Poatina is ideally located, making use of a steep drop from <em>yingina</em> / Great Lake down the face of the Great Western Tiers. Water that passes through Poatina is subsequently used to generate energy at Trevallyn Power Station.</p>",NA,-41.805073,146.924365,2023-10-18 04:35:16+00:00,2025-07-08 02:41:56+00:00
PAREPW,Port Augusta Energy Park,NEM,SA1,"<p>The Port Augusta Renewable Energy Park is a combined wind and solar farm under construction south of Port Augusta in South Australia, Australia.</p>",NA,-32.595609,137.885629,2023-10-18 04:35:14+00:00,2025-07-08 03:50:41+00:00
0PLWF,Port Latta,NEM,TAS1,<p>The Port Latta Wind Farm (PLWF) is located on cattle grazing farmland in Northwest Tasmania and sits across two properties on approximately seven hectares of privately owned land.</p>,NA,-40.871168,145.357293,2025-04-22 10:01:43+00:00,2025-04-22 10:32:25+00:00
